seqname,source,feature,start,end,score,strand,frame,attribute,CRT
Bd2,phytozome9_0,gene,24222898,24223696,.,-,.,Bradi2g25970,3
Bd2,phytozome9_0,gene,24230049,24232548,.,+,.,Bradi2g25980,3
Bd2,phytozome9_0,gene,24233121,24235222,.,-,.,Bradi2g25990,0
Bd2,phytozome9_0,gene,24238722,24240279,.,-,.,Bradi2g26000,0
Bd2,phytozome9_0,gene,24241886,24246291,.,-,.,Bradi2g26010,0
Bd2,phytozome9_0,gene,24260469,24263850,.,-,.,Bradi2g26020,1
Bd2,phytozome9_0,gene,24264870,24271716,.,-,.,Bradi2g26030,1
Bd2,phytozome9_0,gene,24272286,24274995,.,-,.,Bradi2g26040,0
Bd2,phytozome9_0,gene,24279090,24283123,.,-,.,Bradi2g26050,1
Bd2,phytozome9_0,gene,24285030,24289530,.,-,.,Bradi2g26063,0
Bd2,phytozome9_0,gene,24330728,24341363,.,+,.,Bradi2g26076,0
Bd2,phytozome9_0,gene,24343981,24346595,.,+,.,Bradi2g26090,4
Bd2,phytozome9_0,gene,24362497,24367833,.,-,.,Bradi2g26100,0
Bd2,phytozome9_0,gene,24370276,24372006,.,-,.,Bradi2g26110,0
Bd2,phytozome9_0,gene,24386587,24388011,.,-,.,Bradi2g26115,0
Bd2,phytozome9_0,gene,24401169,24404344,.,+,.,Bradi2g26120,0
Bd2,phytozome9_0,gene,24443825,24445250,.,-,.,Bradi2g26130,2
Bd2,phytozome9_0,gene,24447626,24448994,.,-,.,Bradi2g26137,0
Bd2,phytozome9_0,gene,24453858,24456794,.,-,.,Bradi2g26147,1
Bd2,phytozome9_0,gene,24469907,24470827,.,-,.,Bradi2g26160,0
Bd2,phytozome9_0,gene,24490717,24491354,.,+,.,Bradi2g26163,1
Bd2,phytozome9_0,gene,24491678,24491734,.,+,.,Bradi2g26166,1
Bd2,phytozome9_0,gene,24502983,24505514,.,-,.,Bradi2g26170,0
Bd2,phytozome9_0,gene,24519409,24524949,.,+,.,Bradi2g26180,1
Bd2,phytozome9_0,gene,24525490,24527168,.,-,.,Bradi2g26190,0
Bd2,phytozome9_0,gene,24567601,24577478,.,+,.,Bradi2g26200,0
Bd2,phytozome9_0,gene,24577764,24579116,.,-,.,Bradi2g26210,1
Bd2,phytozome9_0,gene,24603765,24605329,.,-,.,Bradi2g26220,2
Bd2,phytozome9_0,gene,24610195,24614517,.,-,.,Bradi2g26230,1
Bd2,phytozome9_0,gene,24622671,24624919,.,-,.,Bradi2g26240,3
Bd2,phytozome9_0,gene,24631093,24631534,.,-,.,Bradi2g26250,1
Bd2,phytozome9_0,gene,24632497,24640937,.,-,.,Bradi2g26260,2
Bd2,phytozome9_0,gene,24674598,24676908,.,-,.,Bradi2g26270,0
Bd2,phytozome9_0,gene,24687287,24690369,.,-,.,Bradi2g26280,0
Bd2,phytozome9_0,gene,24692205,24694833,.,-,.,Bradi2g26285,0
Bd2,phytozome9_0,gene,24695061,24699211,.,-,.,Bradi2g26290,0
Bd2,phytozome9_0,gene,24703986,24715256,.,-,.,Bradi2g26300,1
Bd2,phytozome9_0,gene,24719084,24731179,.,-,.,Bradi2g26310,3
Bd2,phytozome9_0,gene,24742596,24743659,.,+,.,Bradi2g26320,0
Bd2,phytozome9_0,gene,24758439,24765629,.,+,.,Bradi2g26330,1
Bd2,phytozome9_0,gene,24790960,24794787,.,+,.,Bradi2g26340,1
Bd2,phytozome9_0,gene,24796591,24803297,.,+,.,Bradi2g26350,0
Bd2,phytozome9_0,gene,24831368,24832768,.,+,.,Bradi2g26360,1
Bd2,phytozome9_0,gene,24844640,24845206,.,+,.,Bradi2g26370,1
Bd2,phytozome9_0,gene,24846256,24847004,.,-,.,Bradi2g26375,2
Bd2,phytozome9_0,gene,24851807,24852538,.,+,.,Bradi2g26380,2
Bd2,phytozome9_0,gene,24862823,24862858,.,-,.,Bradi2g26385,1
Bd2,phytozome9_0,gene,24866622,24867227,.,+,.,Bradi2g26390,1
Bd2,phytozome9_0,gene,24872747,24873748,.,-,.,Bradi2g26400,1
Bd2,phytozome9_0,gene,24889999,24890424,.,+,.,Bradi2g26403,1
Bd2,phytozome9_0,gene,24893616,24894008,.,-,.,Bradi2g26406,1
Bd2,phytozome9_0,gene,24894271,24899653,.,-,.,Bradi2g26410,1
Bd2,phytozome9_0,gene,24904610,24910478,.,-,.,Bradi2g26420,2
Bd2,phytozome9_0,gene,24920509,24921427,.,-,.,Bradi2g26430,0
Bd2,phytozome9_0,gene,24976683,24982415,.,-,.,Bradi2g26440,1
Bd2,phytozome9_0,gene,25007400,25012161,.,-,.,Bradi2g26450,0
Bd2,phytozome9_0,gene,25097970,25099933,.,+,.,Bradi2g26460,0
Bd2,phytozome9_0,gene,25101563,25107920,.,-,.,Bradi2g26467,1
Bd2,phytozome9_0,gene,25113486,25117236,.,+,.,Bradi2g26480,1
Bd2,phytozome9_0,gene,25118969,25120609,.,+,.,Bradi2g26490,0
Bd2,phytozome9_0,gene,25124709,25131470,.,-,.,Bradi2g26500,1
Bd2,phytozome9_0,gene,25135924,25142237,.,-,.,Bradi2g26510,1
Bd2,phytozome9_0,gene,25172002,25174833,.,-,.,Bradi2g26520,1
Bd2,phytozome9_0,gene,25175854,25182789,.,-,.,Bradi2g26530,2
Bd2,phytozome9_0,gene,25183773,25187125,.,+,.,Bradi2g26540,0
Bd2,phytozome9_0,gene,25200095,25212502,.,+,.,Bradi2g26547,0
Bd2,phytozome9_0,gene,25222240,25224604,.,-,.,Bradi2g26560,2
Bd2,phytozome9_0,gene,25237774,25238525,.,-,.,Bradi2g26570,1
Bd2,phytozome9_0,gene,25247665,25250143,.,+,.,Bradi2g26580,0
Bd2,phytozome9_0,gene,25269805,25277294,.,+,.,Bradi2g26590,2
Bd2,phytozome9_0,gene,25278631,25286856,.,-,.,Bradi2g26600,1
Bd2,phytozome9_0,gene,25303809,25307787,.,+,.,Bradi2g26607,0
Bd2,phytozome9_0,gene,25327066,25329221,.,+,.,Bradi2g26620,1
Bd2,phytozome9_0,gene,25337166,25342688,.,-,.,Bradi2g26627,0
Bd2,phytozome9_0,gene,25361785,25362548,.,-,.,Bradi2g26640,0
Bd2,phytozome9_0,gene,25386862,25394874,.,-,.,Bradi2g26650,0
Bd2,phytozome9_0,gene,25401473,25405157,.,+,.,Bradi2g26660,0
Bd2,phytozome9_0,gene,25409646,25412903,.,+,.,Bradi2g26670,0
Bd2,phytozome9_0,gene,25412905,25417809,.,-,.,Bradi2g26680,1
Bd2,phytozome9_0,gene,25420619,25425317,.,-,.,Bradi2g26690,0
Bd2,phytozome9_0,gene,25435919,25445261,.,+,.,Bradi2g26700,1
Bd2,phytozome9_0,gene,25445409,25452247,.,-,.,Bradi2g26710,3
Bd2,phytozome9_0,gene,25455994,25458177,.,+,.,Bradi2g26720,2
Bd2,phytozome9_0,gene,25459591,25460394,.,-,.,Bradi2g26730,0
Bd2,phytozome9_0,gene,25460934,25463091,.,-,.,Bradi2g26740,1
Bd2,phytozome9_0,gene,25491201,25492273,.,+,.,Bradi2g26750,2
Bd2,phytozome9_0,gene,25498772,25500154,.,-,.,Bradi2g26760,0
Bd2,phytozome9_0,gene,25504383,25506587,.,+,.,Bradi2g26770,0
Bd2,phytozome9_0,gene,25505863,25509236,.,-,.,Bradi2g26780,1
Bd2,phytozome9_0,gene,25510204,25514937,.,-,.,Bradi2g26790,0
Bd2,phytozome9_0,gene,25522656,25523225,.,-,.,Bradi2g26795,1
Bd2,phytozome9_0,gene,25535451,25537433,.,-,.,Bradi2g26800,0
Bd2,phytozome9_0,gene,25538171,25545914,.,-,.,Bradi2g26807,0
Bd2,phytozome9_0,gene,25572323,25573142,.,+,.,Bradi2g26817,2
Bd2,phytozome9_0,gene,25611422,25612265,.,+,.,Bradi2g26830,2
Bd2,phytozome9_0,gene,25612793,25626399,.,-,.,Bradi2g26840,1
Bd2,phytozome9_0,gene,25634582,25638739,.,+,.,Bradi2g26850,1
Bd2,phytozome9_0,gene,25639382,25641559,.,+,.,Bradi2g26860,2
Bd2,phytozome9_0,gene,25643425,25647136,.,+,.,Bradi2g26870,0
Bd2,phytozome9_0,gene,25651901,25653241,.,+,.,Bradi2g26880,2
Bd2,phytozome9_0,gene,25654895,25657434,.,+,.,Bradi2g26890,2
Bd2,phytozome9_0,gene,25659885,25667707,.,-,.,Bradi2g26900,0
Bd2,phytozome9_0,gene,25677965,25680906,.,-,.,Bradi2g26910,2
Bd2,phytozome9_0,gene,25688712,25689638,.,+,.,Bradi2g26920,0
Bd2,phytozome9_0,gene,25693465,25700446,.,+,.,Bradi2g26930,3
Bd2,phytozome9_0,gene,25701259,25704929,.,+,.,Bradi2g26940,0
Bd2,phytozome9_0,gene,25707932,25714091,.,+,.,Bradi2g26950,1
Bd2,phytozome9_0,gene,25722229,25723124,.,+,.,Bradi2g26960,1
Bd2,phytozome9_0,gene,25727806,25737245,.,+,.,Bradi2g26970,1
Bd2,phytozome9_0,gene,25739605,25741340,.,+,.,Bradi2g26980,1
Bd2,phytozome9_0,gene,25743726,25748213,.,+,.,Bradi2g26987,1
Bd2,phytozome9_0,gene,25753205,25754011,.,+,.,Bradi2g27000,3
Bd2,phytozome9_0,gene,25754928,25759045,.,-,.,Bradi2g27007,0
Bd2,phytozome9_0,gene,25760004,25763748,.,-,.,Bradi2g27020,0
Bd2,phytozome9_0,gene,25769451,25774839,.,-,.,Bradi2g27030,2
Bd2,phytozome9_0,gene,25775750,25776976,.,+,.,Bradi2g27040,1
Bd2,phytozome9_0,gene,25782009,25782941,.,+,.,Bradi2g27050,0
Bd2,phytozome9_0,gene,25786280,25791070,.,+,.,Bradi2g27060,0
Bd2,phytozome9_0,gene,25792352,25797542,.,+,.,Bradi2g27070,1
Bd2,phytozome9_0,gene,25813044,25813862,.,+,.,Bradi2g27075,0
Bd2,phytozome9_0,gene,25816271,25820580,.,+,.,Bradi2g27080,0
Bd2,phytozome9_0,gene,25833482,25836520,.,+,.,Bradi2g27090,2
Bd2,phytozome9_0,gene,25845023,25853516,.,+,.,Bradi2g27097,2
Bd2,phytozome9_0,gene,25857034,25864228,.,+,.,Bradi2g27110,1
Bd2,phytozome9_0,gene,25864503,25865321,.,+,.,Bradi2g27120,0
Bd2,phytozome9_0,gene,25865346,25868561,.,-,.,Bradi2g27130,0
Bd2,phytozome9_0,gene,25887532,25891726,.,+,.,Bradi2g27140,2
Bd2,phytozome9_0,gene,25903847,25909034,.,+,.,Bradi2g27150,0
Bd2,phytozome9_0,gene,25917833,25930729,.,-,.,Bradi2g27160,1
Bd2,phytozome9_0,gene,25966259,25968313,.,-,.,Bradi2g27170,0
Bd2,phytozome9_0,gene,25987034,25989464,.,-,.,Bradi2g27180,1
Bd2,phytozome9_0,gene,26002943,26005460,.,-,.,Bradi2g27190,0
Bd2,phytozome9_0,gene,26006230,26009332,.,-,.,Bradi2g27197,1
Bd2,phytozome9_0,gene,26013493,26014561,.,+,.,Bradi2g27210,0
Bd2,phytozome9_0,gene,26023978,26024697,.,+,.,Bradi2g27220,1
Bd2,phytozome9_0,gene,26029287,26037785,.,-,.,Bradi2g27230,2
Bd2,phytozome9_0,gene,26045853,26048942,.,+,.,Bradi2g27250,0
Bd2,phytozome9_0,gene,26049405,26055031,.,-,.,Bradi2g27260,0
Bd2,phytozome9_0,gene,26057542,26064453,.,-,.,Bradi2g27267,0
Bd2,phytozome9_0,gene,26072331,26072802,.,+,.,Bradi2g27280,0
Bd2,phytozome9_0,gene,26082885,26084271,.,+,.,Bradi2g27290,1
Bd2,phytozome9_0,gene,26122134,26123435,.,+,.,Bradi2g27300,0
Bd2,phytozome9_0,gene,26126226,26131815,.,-,.,Bradi2g27310,0
Bd2,phytozome9_0,gene,26133821,26135487,.,+,.,Bradi2g27320,1
Bd2,phytozome9_0,gene,26200164,26202955,.,-,.,Bradi2g27330,3
Bd2,phytozome9_0,gene,26203420,26206287,.,+,.,Bradi2g27340,0
Bd2,phytozome9_0,gene,26219276,26227866,.,-,.,Bradi2g27350,0
Bd2,phytozome9_0,gene,26236984,26242426,.,+,.,Bradi2g27360,0
Bd2,phytozome9_0,gene,26248165,26250955,.,+,.,Bradi2g27370,3
Bd2,phytozome9_0,gene,26255337,26257020,.,+,.,Bradi2g27380,0
Bd2,phytozome9_0,gene,26261260,26264207,.,-,.,Bradi2g27390,0
Bd2,phytozome9_0,gene,26270024,26277937,.,+,.,Bradi2g27400,0
Bd2,phytozome9_0,gene,26291837,26292778,.,+,.,Bradi2g27410,2
Bd2,phytozome9_0,gene,26295188,26296329,.,-,.,Bradi2g27420,0
Bd2,phytozome9_0,gene,26297196,26298515,.,-,.,Bradi2g27430,0
Bd2,phytozome9_0,gene,26310038,26312023,.,+,.,Bradi2g27440,1
Bd2,phytozome9_0,gene,26458729,26461228,.,-,.,Bradi2g27640,1
Bd2,phytozome9_0,gene,26476664,26477282,.,-,.,Bradi2g27647,1
Bd2,phytozome9_0,gene,26517357,26519068,.,+,.,Bradi2g27660,2
Bd2,phytozome9_0,gene,26530653,26531174,.,-,.,Bradi2g27670,0
Bd2,phytozome9_0,gene,26538840,26539472,.,-,.,Bradi2g27680,1
Bd2,phytozome9_0,gene,26546957,26547727,.,-,.,Bradi2g27687,0
Bd2,phytozome9_0,gene,26555676,26564867,.,+,.,Bradi2g27700,1
Bd2,phytozome9_0,gene,26567046,26568233,.,+,.,Bradi2g27710,1
Bd2,phytozome9_0,gene,26569182,26569796,.,+,.,Bradi2g27720,1
Bd2,phytozome9_0,gene,26572843,26573574,.,+,.,Bradi2g27730,1
Bd2,phytozome9_0,gene,26575379,26578601,.,-,.,Bradi2g27740,0
Bd2,phytozome9_0,gene,26579619,26581154,.,+,.,Bradi2g27750,2
Bd2,phytozome9_0,gene,26593669,26594440,.,-,.,Bradi2g27760,0
Bd2,phytozome9_0,gene,26638519,26642084,.,-,.,Bradi2g27770,0
Bd2,phytozome9_0,gene,26653801,26655792,.,+,.,Bradi2g27777,1
Bd2,phytozome9_0,gene,26659606,26668438,.,-,.,Bradi2g27790,2
Bd2,phytozome9_0,gene,26670306,26675028,.,-,.,Bradi2g27800,0
Bd2,phytozome9_0,gene,26682772,26684009,.,-,.,Bradi2g27810,0
Bd2,phytozome9_0,gene,26689244,26690627,.,-,.,Bradi2g27817,0
Bd2,phytozome9_0,gene,26692397,26697918,.,+,.,Bradi2g27830,0
Bd2,phytozome9_0,gene,26711670,26715563,.,+,.,Bradi2g27840,1
Bd2,phytozome9_0,gene,26722524,26728618,.,+,.,Bradi2g27847,0
Bd2,phytozome9_0,gene,26732320,26733587,.,+,.,Bradi2g27860,1
Bd2,phytozome9_0,gene,26795134,26800604,.,+,.,Bradi2g27870,1
Bd2,phytozome9_0,gene,26798221,26803234,.,-,.,Bradi2g27880,1
Bd2,phytozome9_0,gene,26817041,26817417,.,+,.,Bradi2g27890,0
Bd2,phytozome9_0,gene,26820131,26820954,.,-,.,Bradi2g27900,0
Bd2,phytozome9_0,gene,26918524,26919069,.,-,.,Bradi2g27910,0
Bd2,phytozome9_0,gene,26951955,26953071,.,-,.,Bradi2g27920,2
Bd2,phytozome9_0,gene,26988963,26992484,.,+,.,Bradi2g27930,0
Bd2,phytozome9_0,gene,27009843,27011143,.,-,.,Bradi2g27940,0
Bd2,phytozome9_0,gene,27073464,27087105,.,+,.,Bradi2g27947,1
Bd2,phytozome9_0,gene,27109877,27111368,.,+,.,Bradi2g27954,3
Bd2,phytozome9_0,gene,27124109,27124444,.,+,.,Bradi2g27961,0
Bd2,phytozome9_0,gene,27129487,27132736,.,+,.,Bradi2g27970,1
Bd2,phytozome9_0,gene,27147155,27150018,.,+,.,Bradi2g27977,0
Bd2,phytozome9_0,gene,27160833,27166367,.,+,.,Bradi2g27987,0
Bd2,phytozome9_0,gene,27167118,27172984,.,-,.,Bradi2g28000,1
Bd2,phytozome9_0,gene,27176229,27207460,.,-,.,Bradi2g28007,1
Bd2,phytozome9_0,gene,27225890,27227009,.,-,.,Bradi2g28020,0
Bd2,phytozome9_0,gene,27241149,27241837,.,+,.,Bradi2g28030,2
Bd2,phytozome9_0,gene,27254290,27259243,.,+,.,Bradi2g28040,2
Bd2,phytozome9_0,gene,27259590,27260490,.,-,.,Bradi2g28050,1
Bd2,phytozome9_0,gene,27263779,27268032,.,+,.,Bradi2g28060,1
Bd2,phytozome9_0,gene,27270354,27271074,.,+,.,Bradi2g28070,0
Bd2,phytozome9_0,gene,27271170,27276095,.,+,.,Bradi2g28080,0
Bd2,phytozome9_0,gene,27276785,27281346,.,-,.,Bradi2g28087,2
Bd2,phytozome9_0,gene,27287995,27292761,.,-,.,Bradi2g28100,4
Bd2,phytozome9_0,gene,27332026,27338960,.,+,.,Bradi2g28110,2
Bd2,phytozome9_0,gene,27352759,27357177,.,+,.,Bradi2g28120,1
Bd2,phytozome9_0,gene,27358757,27359659,.,-,.,Bradi2g28130,2
Bd2,phytozome9_0,gene,27389554,27392094,.,+,.,Bradi2g28137,0
Bd2,phytozome9_0,gene,27410054,27411562,.,-,.,Bradi2g28150,1
Bd2,phytozome9_0,gene,27430722,27440025,.,+,.,Bradi2g28157,0
Bd2,phytozome9_0,gene,27470544,27472025,.,+,.,Bradi2g28170,1
Bd2,phytozome9_0,gene,27475112,27475470,.,-,.,Bradi2g28180,2
Bd2,phytozome9_0,gene,27592793,27595608,.,+,.,Bradi2g28380,1
Bd2,phytozome9_0,gene,27598181,27600335,.,-,.,Bradi2g28390,0
Bd2,phytozome9_0,gene,27617509,27622458,.,+,.,Bradi2g28400,0
Bd2,phytozome9_0,gene,27628744,27629544,.,-,.,Bradi2g28410,0
Bd2,phytozome9_0,gene,27660562,27661080,.,-,.,Bradi2g28412,1
Bd2,phytozome9_0,gene,27663468,27666168,.,+,.,Bradi2g28414,0
Bd2,phytozome9_0,gene,27666928,27668116,.,+,.,Bradi2g28416,1
Bd2,phytozome9_0,gene,27679102,27680150,.,+,.,Bradi2g28420,1
Bd2,phytozome9_0,gene,27681002,27708181,.,-,.,Bradi2g28435,0
Bd2,phytozome9_0,gene,27722924,27733047,.,-,.,Bradi2g28450,1
Bd2,phytozome9_0,gene,27778394,27790707,.,+,.,Bradi2g28460,0
Bd2,phytozome9_0,gene,27820095,27820460,.,-,.,Bradi2g28470,1
Bd2,phytozome9_0,gene,27830766,27831217,.,-,.,Bradi2g28480,2
Bd2,phytozome9_0,gene,27935324,27938564,.,+,.,Bradi2g28680,1
Bd2,phytozome9_0,gene,28026902,28027585,.,-,.,Bradi2g28777,0
Bd2,phytozome9_0,gene,28128533,28129706,.,+,.,Bradi2g28880,0
Bd2,phytozome9_0,gene,28199849,28202896,.,+,.,Bradi2g28890,1
Bd2,phytozome9_0,gene,28210568,28220197,.,+,.,Bradi2g28900,2
Bd2,phytozome9_0,gene,28220886,28221954,.,-,.,Bradi2g28910,0
Bd2,phytozome9_0,gene,28319351,28320507,.,+,.,Bradi2g29007,3
Bd2,phytozome9_0,gene,28334581,28335525,.,-,.,Bradi2g29110,1
Bd2,phytozome9_0,gene,28346631,28350466,.,+,.,Bradi2g29120,0
Bd2,phytozome9_0,gene,28396279,28397087,.,+,.,Bradi2g29130,0
Bd2,phytozome9_0,gene,28398192,28399035,.,-,.,Bradi2g29227,1
Bd2,phytozome9_0,gene,28600579,28601268,.,+,.,Bradi2g29330,2
Bd2,phytozome9_0,gene,28682994,28683736,.,+,.,Bradi2g29340,0
Bd2,phytozome9_0,gene,28697500,28701622,.,-,.,Bradi2g29350,0
Bd2,phytozome9_0,gene,29044464,29044999,.,-,.,Bradi2g29447,0
Bd2,phytozome9_0,gene,29089378,29091881,.,-,.,Bradi2g29550,0
Bd2,phytozome9_0,gene,29207030,29227590,.,+,.,Bradi2g29750,2
Bd2,phytozome9_0,gene,29332573,29333762,.,-,.,Bradi2g29847,0
Bd2,phytozome9_0,gene,29451133,29454275,.,-,.,Bradi2g29950,0
Bd2,phytozome9_0,gene,29467479,29467649,.,-,.,Bradi2g29955,1
Bd2,phytozome9_0,gene,29508803,29511680,.,+,.,Bradi2g29960,0
Bd2,phytozome9_0,gene,29622847,29624107,.,-,.,Bradi2g30160,1
Bd2,phytozome9_0,gene,29677084,29683582,.,-,.,Bradi2g30170,0
Bd2,phytozome9_0,gene,29957831,29959794,.,+,.,Bradi2g30370,1
Bd2,phytozome9_0,gene,29980445,29980651,.,-,.,Bradi2g30375,1
Bd2,phytozome9_0,gene,29995895,29998860,.,+,.,Bradi2g30380,2
Bd2,phytozome9_0,gene,29999897,30002559,.,-,.,Bradi2g30390,1
Bd2,phytozome9_0,gene,30057472,30061235,.,+,.,Bradi2g30400,1
Bd2,phytozome9_0,gene,30062047,30064949,.,-,.,Bradi2g30410,1
Bd2,phytozome9_0,gene,30066844,30070265,.,+,.,Bradi2g30420,3
Bd2,phytozome9_0,gene,30081689,30082441,.,-,.,Bradi2g30425,0
Bd2,phytozome9_0,gene,30089135,30090381,.,-,.,Bradi2g30430,0
Bd2,phytozome9_0,gene,30100114,30108856,.,-,.,Bradi2g30437,1
Bd2,phytozome9_0,gene,30112445,30117300,.,+,.,Bradi2g30447,1
Bd2,phytozome9_0,gene,30118211,30119284,.,+,.,Bradi2g30460,2
Bd2,phytozome9_0,gene,30121740,30123864,.,+,.,Bradi2g30465,3
Bd2,phytozome9_0,gene,30131061,30132189,.,-,.,Bradi2g30470,1
Bd2,phytozome9_0,gene,30137533,30143785,.,+,.,Bradi2g30480,2
Bd2,phytozome9_0,gene,30152224,30153078,.,+,.,Bradi2g30490,1
Bd2,phytozome9_0,gene,30163186,30165040,.,+,.,Bradi2g30500,0
Bd2,phytozome9_0,gene,30166029,30168939,.,-,.,Bradi2g30510,1
Bd2,phytozome9_0,gene,30179195,30180119,.,-,.,Bradi2g30520,1
Bd2,phytozome9_0,gene,30210287,30210850,.,-,.,Bradi2g30530,1
Bd2,phytozome9_0,gene,30212782,30216455,.,-,.,Bradi2g30540,0
Bd2,phytozome9_0,gene,30218009,30218461,.,+,.,Bradi2g30550,1
Bd2,phytozome9_0,gene,30223015,30229068,.,-,.,Bradi2g30560,1
Bd2,phytozome9_0,gene,30230136,30233394,.,-,.,Bradi2g30567,1
Bd2,phytozome9_0,gene,30235286,30240126,.,+,.,Bradi2g30580,1
Bd2,phytozome9_0,gene,30241383,30244429,.,-,.,Bradi2g30590,0
Bd2,phytozome9_0,gene,30388047,30389483,.,-,.,Bradi2g30695,2
Bd2,phytozome9_0,gene,30398035,30400975,.,-,.,Bradi2g30800,1
Bd2,phytozome9_0,gene,30431290,30446023,.,+,.,Bradi2g30810,1
Bd2,phytozome9_0,gene,30499748,30500961,.,+,.,Bradi2g30820,0
Bd2,phytozome9_0,gene,30528684,30529337,.,+,.,Bradi2g30830,0
Bd2,phytozome9_0,gene,30537570,30539361,.,+,.,Bradi2g30840,0
Bd2,phytozome9_0,gene,30554783,30556599,.,-,.,Bradi2g30850,0
Bd2,phytozome9_0,gene,30708628,30708909,.,-,.,Bradi2g30947,1
Bd2,phytozome9_0,gene,30769329,30770218,.,-,.,Bradi2g31050,0
Bd2,phytozome9_0,gene,30772454,30772984,.,-,.,Bradi2g31060,0
Bd2,phytozome9_0,gene,30780277,30789054,.,-,.,Bradi2g31070,1
Bd2,phytozome9_0,gene,30829078,30829707,.,+,.,Bradi2g31080,1
Bd2,phytozome9_0,gene,30842259,30843254,.,-,.,Bradi2g31087,2
Bd2,phytozome9_0,gene,30844205,30850691,.,+,.,Bradi2g31100,0
Bd2,phytozome9_0,gene,30874552,30880183,.,+,.,Bradi2g31107,2
Bd2,phytozome9_0,gene,30934679,30938422,.,+,.,Bradi2g31120,1
Bd2,phytozome9_0,gene,30946119,30949386,.,+,.,Bradi2g31130,0
Bd2,phytozome9_0,gene,30958841,30964778,.,-,.,Bradi2g31140,2
Bd2,phytozome9_0,gene,30968028,30971279,.,+,.,Bradi2g31150,2
Bd2,phytozome9_0,gene,30972027,30972668,.,-,.,Bradi2g31160,0
Bd2,phytozome9_0,gene,30987360,30993524,.,+,.,Bradi2g31170,3
Bd2,phytozome9_0,gene,30994306,30998344,.,-,.,Bradi2g31180,0
Bd2,phytozome9_0,gene,30999736,31005633,.,+,.,Bradi2g31190,0
Bd2,phytozome9_0,gene,31007397,31013478,.,-,.,Bradi2g31200,0
Bd2,phytozome9_0,gene,31023454,31025967,.,-,.,Bradi2g31210,2
Bd2,phytozome9_0,gene,31039825,31043109,.,+,.,Bradi2g31220,3
Bd2,phytozome9_0,gene,31046594,31050030,.,+,.,Bradi2g31230,0
Bd2,phytozome9_0,gene,31051150,31051607,.,+,.,Bradi2g31240,0
Bd2,phytozome9_0,gene,31078334,31084652,.,-,.,Bradi2g31250,0
Bd2,phytozome9_0,gene,31088817,31092385,.,-,.,Bradi2g31260,0
Bd2,phytozome9_0,gene,31094502,31105992,.,+,.,Bradi2g31270,1
Bd2,phytozome9_0,gene,31107938,31109732,.,+,.,Bradi2g31280,1
Bd2,phytozome9_0,gene,31231590,31233055,.,+,.,Bradi2g31480,0
Bd2,phytozome9_0,gene,31238510,31241471,.,-,.,Bradi2g31490,0
Bd2,phytozome9_0,gene,31264657,31265662,.,+,.,Bradi2g31500,3
Bd2,phytozome9_0,gene,31266407,31270531,.,-,.,Bradi2g31510,1
Bd2,phytozome9_0,gene,31278174,31283355,.,-,.,Bradi2g31520,1
Bd2,phytozome9_0,gene,31285526,31286215,.,-,.,Bradi2g31530,0
Bd2,phytozome9_0,gene,31353205,31355820,.,-,.,Bradi2g31540,1
Bd2,phytozome9_0,gene,31357255,31362505,.,-,.,Bradi2g31550,0
Bd2,phytozome9_0,gene,31366645,31375234,.,+,.,Bradi2g31560,0
Bd2,phytozome9_0,gene,31377190,31383477,.,+,.,Bradi2g31570,1
Bd2,phytozome9_0,gene,31387601,31388146,.,-,.,Bradi2g31575,2
Bd2,phytozome9_0,gene,31389889,31397088,.,+,.,Bradi2g31580,1
Bd2,phytozome9_0,gene,31398515,31399623,.,-,.,Bradi2g31590,0
Bd2,phytozome9_0,gene,31405321,31408401,.,-,.,Bradi2g31600,1
Bd2,phytozome9_0,gene,31479730,31484196,.,-,.,Bradi2g31610,0
Bd2,phytozome9_0,gene,31506381,31508164,.,-,.,Bradi2g31620,0
Bd2,phytozome9_0,gene,31515930,31516852,.,-,.,Bradi2g31626,1
Bd2,phytozome9_0,gene,31516983,31519757,.,-,.,Bradi2g31632,1
Bd2,phytozome9_0,gene,31551673,31556820,.,-,.,Bradi2g31640,0
Bd2,phytozome9_0,gene,31588166,31589530,.,-,.,Bradi2g31650,0
Bd2,phytozome9_0,gene,31590389,31597261,.,+,.,Bradi2g31660,1
Bd2,phytozome9_0,gene,31597594,31598151,.,-,.,Bradi2g31670,0
Bd2,phytozome9_0,gene,31601187,31603038,.,-,.,Bradi2g31680,2
Bd2,phytozome9_0,gene,31604263,31608022,.,-,.,Bradi2g31690,1
Bd2,phytozome9_0,gene,31621817,31622506,.,-,.,Bradi2g31700,1
Bd2,phytozome9_0,gene,31623637,31628854,.,-,.,Bradi2g31710,2
Bd2,phytozome9_0,gene,31634190,31637905,.,+,.,Bradi2g31715,2
Bd2,phytozome9_0,gene,31639027,31647217,.,-,.,Bradi2g31720,1
Bd2,phytozome9_0,gene,31661798,31663661,.,-,.,Bradi2g31730,1
Bd2,phytozome9_0,gene,31676842,31679767,.,+,.,Bradi2g31740,0
Bd2,phytozome9_0,gene,31687388,31687957,.,+,.,Bradi2g31750,0
Bd2,phytozome9_0,gene,31689077,31690606,.,-,.,Bradi2g31760,0
Bd2,phytozome9_0,gene,31693470,31695703,.,+,.,Bradi2g31770,0
Bd2,phytozome9_0,gene,31702407,31704304,.,-,.,Bradi2g31780,0
