seqname,source,feature,start,end,score,strand,frame,attribute,motif
Bd2,phytozome9_0,gene,54356953,54358282,.,+,.,Bradi2g55860,3
Bd2,phytozome9_0,gene,54385180,54385749,.,+,.,Bradi2g55900,1
Bd2,phytozome9_0,gene,54422394,54423365,.,-,.,Bradi2g55940,1
Bd2,phytozome9_0,gene,54431893,54433134,.,-,.,Bradi2g55970,1
Bd2,phytozome9_0,gene,54444339,54445739,.,-,.,Bradi2g55980,1
Bd2,phytozome9_0,gene,54462234,54463630,.,+,.,Bradi2g56000,1
Bd2,phytozome9_0,gene,54465334,54465747,.,+,.,Bradi2g56010,1
Bd2,phytozome9_0,gene,54466360,54471819,.,+,.,Bradi2g56020,1
Bd2,phytozome9_0,gene,54473097,54475162,.,+,.,Bradi2g56030,1
Bd2,phytozome9_0,gene,54481721,54482324,.,+,.,Bradi2g56037,2
Bd2,phytozome9_0,gene,54504165,54506707,.,-,.,Bradi2g56096,2
Bd2,phytozome9_0,gene,54509878,54518732,.,+,.,Bradi2g56102,3
Bd2,phytozome9_0,gene,54527487,54530019,.,+,.,Bradi2g56110,1
Bd2,phytozome9_0,gene,54533440,54537542,.,+,.,Bradi2g56120,1
Bd2,phytozome9_0,gene,54552519,54554079,.,-,.,Bradi2g56140,1
Bd2,phytozome9_0,gene,54555798,54556569,.,-,.,Bradi2g56150,1
Bd2,phytozome9_0,gene,54619810,54628780,.,-,.,Bradi2g56230,1
Bd2,phytozome9_0,gene,54633752,54637142,.,+,.,Bradi2g56250,1
Bd2,phytozome9_0,gene,54675845,54677320,.,-,.,Bradi2g56290,2
Bd2,phytozome9_0,gene,54682765,54684240,.,+,.,Bradi2g56300,2
Bd2,phytozome9_0,gene,54697129,54698706,.,+,.,Bradi2g56320,1
Bd2,phytozome9_0,gene,54714529,54716358,.,+,.,Bradi2g56360,1
Bd2,phytozome9_0,gene,54719172,54721793,.,+,.,Bradi2g56370,1
Bd2,phytozome9_0,gene,54725225,54728093,.,+,.,Bradi2g56380,1
Bd2,phytozome9_0,gene,54733227,54735714,.,+,.,Bradi2g56397,1
Bd2,phytozome9_0,gene,54742595,54746385,.,-,.,Bradi2g56420,1
Bd2,phytozome9_0,gene,54771436,54774014,.,-,.,Bradi2g56430,1
Bd2,phytozome9_0,gene,54781883,54790243,.,-,.,Bradi2g56440,1
Bd2,phytozome9_0,gene,54792732,54794655,.,+,.,Bradi2g56450,1
Bd2,phytozome9_0,gene,54803108,54804742,.,-,.,Bradi2g56470,2
Bd2,phytozome9_0,gene,54809598,54811645,.,+,.,Bradi2g56480,2
Bd2,phytozome9_0,gene,54833802,54837367,.,-,.,Bradi2g56510,2
Bd2,phytozome9_0,gene,54844038,54844959,.,+,.,Bradi2g56520,2
Bd2,phytozome9_0,gene,54857374,54859742,.,+,.,Bradi2g56530,2
Bd2,phytozome9_0,gene,54865345,54867381,.,-,.,Bradi2g56537,1
Bd2,phytozome9_0,gene,54881697,54885166,.,+,.,Bradi2g56557,1
Bd2,phytozome9_0,gene,54917865,54923597,.,+,.,Bradi2g56607,2
Bd2,phytozome9_0,gene,54932211,54934233,.,+,.,Bradi2g56620,1
Bd2,phytozome9_0,gene,54935357,54936655,.,-,.,Bradi2g56630,3
Bd2,phytozome9_0,gene,54940798,54943925,.,+,.,Bradi2g56640,2
Bd2,phytozome9_0,gene,54950073,54952454,.,-,.,Bradi2g56660,1
Bd2,phytozome9_0,gene,54953565,54955483,.,+,.,Bradi2g56670,1
Bd2,phytozome9_0,gene,54964896,54971172,.,+,.,Bradi2g56676,1
Bd2,phytozome9_0,gene,54972465,54974198,.,-,.,Bradi2g56682,1
Bd2,phytozome9_0,gene,54974819,54978586,.,-,.,Bradi2g56690,1
Bd2,phytozome9_0,gene,54980835,54982717,.,+,.,Bradi2g56700,2
Bd2,phytozome9_0,gene,54988162,54991090,.,+,.,Bradi2g56710,2
Bd2,phytozome9_0,gene,54999980,55001272,.,+,.,Bradi2g56717,1
Bd2,phytozome9_0,gene,55005087,55005639,.,-,.,Bradi2g56740,1
Bd2,phytozome9_0,gene,55013723,55016931,.,+,.,Bradi2g56750,1
Bd2,phytozome9_0,gene,55019038,55021083,.,-,.,Bradi2g56760,1
Bd2,phytozome9_0,gene,55039595,55043041,.,-,.,Bradi2g56786,1
Bd2,phytozome9_0,gene,55044577,55047013,.,-,.,Bradi2g56792,1
Bd2,phytozome9_0,gene,55051259,55052490,.,+,.,Bradi2g56800,1
Bd2,phytozome9_0,gene,55119027,55119775,.,-,.,Bradi2g56840,1
Bd2,phytozome9_0,gene,55126144,55137474,.,-,.,Bradi2g56867,1
Bd2,phytozome9_0,gene,55144237,55148259,.,+,.,Bradi2g56880,2
Bd2,phytozome9_0,gene,55161058,55163046,.,-,.,Bradi2g56910,3
Bd2,phytozome9_0,gene,55181747,55185927,.,-,.,Bradi2g56927,1
Bd2,phytozome9_0,gene,55190533,55191494,.,-,.,Bradi2g56960,3
Bd2,phytozome9_0,gene,55198220,55201819,.,-,.,Bradi2g56980,1
Bd2,phytozome9_0,gene,55203159,55205192,.,+,.,Bradi2g56990,1
Bd2,phytozome9_0,gene,55275206,55276298,.,+,.,Bradi2g57040,1
Bd2,phytozome9_0,gene,55281269,55289064,.,-,.,Bradi2g57060,2
Bd2,phytozome9_0,gene,55296049,55302325,.,+,.,Bradi2g57070,2
Bd2,phytozome9_0,gene,55323083,55324591,.,-,.,Bradi2g57100,1
Bd2,phytozome9_0,gene,55344027,55347638,.,-,.,Bradi2g57107,2
Bd2,phytozome9_0,gene,55387506,55388699,.,-,.,Bradi2g57170,1
Bd2,phytozome9_0,gene,55392821,55398876,.,-,.,Bradi2g57180,1
Bd2,phytozome9_0,gene,55403945,55407496,.,+,.,Bradi2g57190,1
Bd2,phytozome9_0,gene,55423960,55424121,.,+,.,Bradi2g57225,1
Bd2,phytozome9_0,gene,55428584,55434703,.,-,.,Bradi2g57240,1
Bd2,phytozome9_0,gene,55439697,55443518,.,+,.,Bradi2g57250,1
Bd2,phytozome9_0,gene,55463102,55464188,.,-,.,Bradi2g57290,2
Bd2,phytozome9_0,gene,55470413,55472561,.,+,.,Bradi2g57297,1
Bd2,phytozome9_0,gene,55477617,55479885,.,+,.,Bradi2g57310,2
Bd2,phytozome9_0,gene,55519191,55523380,.,-,.,Bradi2g57335,1
Bd2,phytozome9_0,gene,55524430,55525136,.,-,.,Bradi2g57340,1
Bd2,phytozome9_0,gene,55529438,55533644,.,+,.,Bradi2g57350,1
Bd2,phytozome9_0,gene,55534659,55536370,.,-,.,Bradi2g57360,2
Bd2,phytozome9_0,gene,55542444,55543248,.,-,.,Bradi2g57370,1
Bd2,phytozome9_0,gene,55549753,55550597,.,+,.,Bradi2g57380,1
Bd2,phytozome9_0,gene,55556443,55558903,.,-,.,Bradi2g57386,1
Bd2,phytozome9_0,gene,55580044,55582803,.,-,.,Bradi2g57410,1
Bd2,phytozome9_0,gene,55586396,55589647,.,+,.,Bradi2g57415,1
Bd2,phytozome9_0,gene,55607867,55608682,.,+,.,Bradi2g57450,2
Bd2,phytozome9_0,gene,55617404,55618295,.,+,.,Bradi2g57460,3
Bd2,phytozome9_0,gene,55622119,55624811,.,+,.,Bradi2g57470,1
Bd2,phytozome9_0,gene,55652920,55655257,.,+,.,Bradi2g57510,1
Bd2,phytozome9_0,gene,55662191,55664190,.,-,.,Bradi2g57530,1
Bd2,phytozome9_0,gene,55675546,55679500,.,+,.,Bradi2g57537,4
Bd2,phytozome9_0,gene,55694733,55697769,.,+,.,Bradi2g57567,1
Bd2,phytozome9_0,gene,55720719,55723000,.,-,.,Bradi2g57620,1
Bd2,phytozome9_0,gene,55729479,55734600,.,+,.,Bradi2g57640,1
Bd2,phytozome9_0,gene,55738957,55742234,.,-,.,Bradi2g57650,1
Bd2,phytozome9_0,gene,55791166,55796031,.,+,.,Bradi2g57687,1
Bd2,phytozome9_0,gene,55817073,55820607,.,-,.,Bradi2g57730,2
Bd2,phytozome9_0,gene,55829067,55832804,.,-,.,Bradi2g57747,2
Bd2,phytozome9_0,gene,55854656,55861564,.,-,.,Bradi2g57770,1
Bd2,phytozome9_0,gene,55862678,55866779,.,-,.,Bradi2g57777,2
Bd2,phytozome9_0,gene,55883797,55885188,.,-,.,Bradi2g57807,2
Bd2,phytozome9_0,gene,55886338,55889478,.,-,.,Bradi2g57817,2
Bd2,phytozome9_0,gene,55904378,55906763,.,+,.,Bradi2g57837,1
Bd2,phytozome9_0,gene,55909159,55909937,.,-,.,Bradi2g57850,1
Bd2,phytozome9_0,gene,55925586,55929213,.,+,.,Bradi2g57867,2
Bd2,phytozome9_0,gene,55930086,55932056,.,-,.,Bradi2g57880,1
Bd2,phytozome9_0,gene,55934555,55938968,.,-,.,Bradi2g57887,1
Bd2,phytozome9_0,gene,55939800,55946184,.,-,.,Bradi2g57900,2
Bd2,phytozome9_0,gene,55951361,55957665,.,+,.,Bradi2g57910,2
Bd2,phytozome9_0,gene,55958637,55961045,.,-,.,Bradi2g57920,4
Bd2,phytozome9_0,gene,55965486,55968380,.,+,.,Bradi2g57927,4
Bd2,phytozome9_0,gene,55974101,55975696,.,+,.,Bradi2g57940,1
Bd2,phytozome9_0,gene,55991332,55993348,.,-,.,Bradi2g57946,2
Bd2,phytozome9_0,gene,56004940,56006588,.,+,.,Bradi2g57960,1
Bd2,phytozome9_0,gene,56056715,56059042,.,-,.,Bradi2g58030,1
Bd2,phytozome9_0,gene,56064875,56067440,.,+,.,Bradi2g58040,1
Bd2,phytozome9_0,gene,56076829,56081437,.,-,.,Bradi2g58060,1
Bd2,phytozome9_0,gene,56096517,56101193,.,-,.,Bradi2g58077,1
Bd2,phytozome9_0,gene,56123439,56127137,.,+,.,Bradi2g58100,1
Bd2,phytozome9_0,gene,56135626,56138411,.,-,.,Bradi2g58110,4
Bd2,phytozome9_0,gene,56139092,56140225,.,-,.,Bradi2g58120,4
Bd2,phytozome9_0,gene,56149544,56154096,.,-,.,Bradi2g58140,1
Bd2,phytozome9_0,gene,56156318,56157379,.,+,.,Bradi2g58146,2
Bd2,phytozome9_0,gene,56163086,56166431,.,+,.,Bradi2g58152,1
Bd2,phytozome9_0,gene,56166963,56169214,.,-,.,Bradi2g58160,2
Bd2,phytozome9_0,gene,56170070,56173701,.,-,.,Bradi2g58170,1
Bd2,phytozome9_0,gene,56178763,56183071,.,-,.,Bradi2g58180,1
Bd2,phytozome9_0,gene,56184218,56188149,.,-,.,Bradi2g58190,1
Bd2,phytozome9_0,gene,56191782,56197746,.,+,.,Bradi2g58200,1
Bd2,phytozome9_0,gene,56206208,56206921,.,+,.,Bradi2g58220,2
Bd2,phytozome9_0,gene,56207421,56209862,.,+,.,Bradi2g58230,2
Bd2,phytozome9_0,gene,56219141,56220025,.,-,.,Bradi2g58260,1
Bd2,phytozome9_0,gene,56238594,56239553,.,-,.,Bradi2g58290,1
Bd2,phytozome9_0,gene,56243964,56247416,.,+,.,Bradi2g58300,1
Bd2,phytozome9_0,gene,56247302,56249111,.,-,.,Bradi2g58310,1
Bd2,phytozome9_0,gene,56253781,56256126,.,+,.,Bradi2g58330,1
Bd2,phytozome9_0,gene,56261199,56261486,.,-,.,Bradi2g58350,1
Bd2,phytozome9_0,gene,56263077,56266797,.,-,.,Bradi2g58360,1
Bd2,phytozome9_0,gene,56273654,56279813,.,+,.,Bradi2g58370,1
Bd2,phytozome9_0,gene,56290913,56294810,.,-,.,Bradi2g58390,1
Bd2,phytozome9_0,gene,56325729,56327324,.,-,.,Bradi2g58450,1
Bd2,phytozome9_0,gene,56352402,56354684,.,-,.,Bradi2g58480,1
Bd2,phytozome9_0,gene,56361145,56362861,.,-,.,Bradi2g58490,1
Bd2,phytozome9_0,gene,56363368,56364870,.,+,.,Bradi2g58500,1
Bd2,phytozome9_0,gene,56372766,56373110,.,+,.,Bradi2g58520,1
Bd2,phytozome9_0,gene,56392117,56393865,.,-,.,Bradi2g58550,2
Bd2,phytozome9_0,gene,56403250,56405718,.,+,.,Bradi2g58570,2
Bd2,phytozome9_0,gene,56407580,56409904,.,+,.,Bradi2g58580,1
Bd2,phytozome9_0,gene,56413770,56414669,.,-,.,Bradi2g58590,2
Bd2,phytozome9_0,gene,56423835,56425817,.,+,.,Bradi2g58600,1
Bd2,phytozome9_0,gene,56429844,56438371,.,-,.,Bradi2g58616,1
Bd2,phytozome9_0,gene,56462837,56464994,.,-,.,Bradi2g58640,1
Bd2,phytozome9_0,gene,56481500,56486077,.,-,.,Bradi2g58667,3
Bd2,phytozome9_0,gene,56491906,56493669,.,+,.,Bradi2g58677,2
Bd2,phytozome9_0,gene,56540210,56543680,.,-,.,Bradi2g58736,3
Bd2,phytozome9_0,gene,56559710,56560137,.,-,.,Bradi2g58760,1
Bd2,phytozome9_0,gene,56575716,56579600,.,+,.,Bradi2g58780,1
Bd2,phytozome9_0,gene,56583956,56584693,.,-,.,Bradi2g58790,1
Bd2,phytozome9_0,gene,56609955,56612929,.,-,.,Bradi2g58820,2
Bd2,phytozome9_0,gene,56614885,56617304,.,-,.,Bradi2g58830,2
Bd2,phytozome9_0,gene,56638957,56644118,.,-,.,Bradi2g58860,1
Bd2,phytozome9_0,gene,56660627,56662972,.,+,.,Bradi2g58880,1
Bd2,phytozome9_0,gene,56685812,56687312,.,+,.,Bradi2g58910,2
Bd2,phytozome9_0,gene,56691624,56695439,.,-,.,Bradi2g58917,2
Bd2,phytozome9_0,gene,56724748,56726895,.,+,.,Bradi2g58950,2
Bd2,phytozome9_0,gene,56727596,56729999,.,-,.,Bradi2g58960,2
Bd2,phytozome9_0,gene,56731953,56742419,.,+,.,Bradi2g58967,3
Bd2,phytozome9_0,gene,56743088,56749654,.,-,.,Bradi2g58980,1
Bd2,phytozome9_0,gene,56751697,56753325,.,+,.,Bradi2g58987,2
Bd2,phytozome9_0,gene,56762627,56764331,.,+,.,Bradi2g59001,1
Bd2,phytozome9_0,gene,56765375,56767282,.,+,.,Bradi2g59010,1
Bd2,phytozome9_0,gene,56777433,56778367,.,+,.,Bradi2g59017,2
Bd2,phytozome9_0,gene,56779899,56781165,.,+,.,Bradi2g59027,1
Bd2,phytozome9_0,gene,56782059,56791075,.,+,.,Bradi2g59037,1
Bd2,phytozome9_0,gene,56792310,56794612,.,+,.,Bradi2g59047,1
Bd2,phytozome9_0,gene,56796986,56798995,.,+,.,Bradi2g59057,1
Bd2,phytozome9_0,gene,56854357,56858238,.,+,.,Bradi2g59110,2
Bd2,phytozome9_0,gene,56905868,56910067,.,+,.,Bradi2g59127,1
Bd2,phytozome9_0,gene,56912310,56917222,.,-,.,Bradi2g59137,3
Bd2,phytozome9_0,gene,56921758,56925271,.,-,.,Bradi2g59150,1
Bd2,phytozome9_0,gene,56927842,56928345,.,-,.,Bradi2g59160,1
Bd2,phytozome9_0,gene,56933844,56934215,.,-,.,Bradi2g59180,2
Bd2,phytozome9_0,gene,56984480,56985040,.,+,.,Bradi2g59220,2
Bd2,phytozome9_0,gene,57025272,57028046,.,-,.,Bradi2g59280,2
Bd2,phytozome9_0,gene,57031012,57031566,.,-,.,Bradi2g59290,3
Bd2,phytozome9_0,gene,57053795,57055635,.,+,.,Bradi2g59320,2
Bd2,phytozome9_0,gene,57056738,57059531,.,-,.,Bradi2g59330,1
Bd2,phytozome9_0,gene,57071582,57075901,.,-,.,Bradi2g59340,1
Bd2,phytozome9_0,gene,57090545,57093078,.,-,.,Bradi2g59370,1
Bd2,phytozome9_0,gene,57145106,57148308,.,-,.,Bradi2g59450,1
Bd2,phytozome9_0,gene,57156317,57158850,.,+,.,Bradi2g59470,2
Bd2,phytozome9_0,gene,57188579,57196120,.,-,.,Bradi2g59510,1
Bd2,phytozome9_0,gene,57242941,57244514,.,-,.,Bradi2g59570,1
Bd2,phytozome9_0,gene,57244796,57246794,.,-,.,Bradi2g59580,1
Bd2,phytozome9_0,gene,57250016,57251020,.,+,.,Bradi2g59590,1
Bd2,phytozome9_0,gene,57255885,57256628,.,+,.,Bradi2g59610,1
Bd2,phytozome9_0,gene,57262889,57267665,.,+,.,Bradi2g59620,3
Bd2,phytozome9_0,gene,57271574,57272248,.,-,.,Bradi2g59630,1
Bd2,phytozome9_0,gene,57277326,57278429,.,-,.,Bradi2g59640,2
Bd2,phytozome9_0,gene,57281699,57285226,.,+,.,Bradi2g59650,2
Bd2,phytozome9_0,gene,57288060,57291423,.,+,.,Bradi2g59660,2
Bd2,phytozome9_0,gene,57292061,57292977,.,+,.,Bradi2g59670,1
Bd2,phytozome9_0,gene,57296172,57299265,.,-,.,Bradi2g59690,1
Bd2,phytozome9_0,gene,57300340,57301651,.,-,.,Bradi2g59700,2
Bd2,phytozome9_0,gene,57302353,57305374,.,-,.,Bradi2g59710,2
Bd2,phytozome9_0,gene,57306790,57307227,.,+,.,Bradi2g59720,3
Bd2,phytozome9_0,gene,57313465,57316879,.,+,.,Bradi2g59730,1
Bd2,phytozome9_0,gene,57333655,57336513,.,-,.,Bradi2g59757,2
Bd2,phytozome9_0,gene,57338595,57344128,.,+,.,Bradi2g59770,1
Bd2,phytozome9_0,gene,57352256,57352740,.,+,.,Bradi2g59780,1
Bd2,phytozome9_0,gene,57354575,57355166,.,+,.,Bradi2g59790,1
Bd2,phytozome9_0,gene,57360284,57361752,.,-,.,Bradi2g59810,1
Bd2,phytozome9_0,gene,57365997,57366344,.,-,.,Bradi2g59820,1
Bd2,phytozome9_0,gene,57368348,57368707,.,-,.,Bradi2g59830,1
Bd2,phytozome9_0,gene,57406656,57407505,.,-,.,Bradi2g59840,1
Bd2,phytozome9_0,gene,57407905,57409549,.,-,.,Bradi2g59850,1
Bd2,phytozome9_0,gene,57412325,57413341,.,-,.,Bradi2g59870,1
Bd2,phytozome9_0,gene,57458060,57458443,.,-,.,Bradi2g59965,1
Bd2,phytozome9_0,gene,57460381,57460950,.,-,.,Bradi2g59970,1
Bd2,phytozome9_0,gene,57464053,57465804,.,+,.,Bradi2g59990,1
Bd2,phytozome9_0,gene,57466026,57467077,.,-,.,Bradi2g60000,1
Bd2,phytozome9_0,gene,57467399,57468381,.,-,.,Bradi2g60010,2
Bd2,phytozome9_0,gene,57486832,57487380,.,-,.,Bradi2g60050,1
Bd2,phytozome9_0,gene,57505936,57508223,.,+,.,Bradi2g60080,1
Bd2,phytozome9_0,gene,57519194,57525339,.,-,.,Bradi2g60097,2
Bd2,phytozome9_0,gene,57531335,57534693,.,+,.,Bradi2g60120,2
Bd2,phytozome9_0,gene,57535983,57536297,.,-,.,Bradi2g60130,2
Bd2,phytozome9_0,gene,57538405,57540241,.,+,.,Bradi2g60140,4
Bd2,phytozome9_0,gene,57547047,57552266,.,-,.,Bradi2g60150,1
Bd2,phytozome9_0,gene,57558595,57563508,.,-,.,Bradi2g60160,2
Bd2,phytozome9_0,gene,57566774,57568252,.,+,.,Bradi2g60170,2
Bd2,phytozome9_0,gene,57571431,57572894,.,+,.,Bradi2g60180,1
Bd2,phytozome9_0,gene,57579615,57580877,.,+,.,Bradi2g60210,2
Bd2,phytozome9_0,gene,57586291,57587905,.,-,.,Bradi2g60220,1
Bd2,phytozome9_0,gene,57590184,57595457,.,-,.,Bradi2g60230,1
Bd2,phytozome9_0,gene,57633255,57635104,.,-,.,Bradi2g60255,1
Bd2,phytozome9_0,gene,57636669,57642234,.,-,.,Bradi2g60260,1
Bd2,phytozome9_0,gene,57646126,57646572,.,+,.,Bradi2g60280,1
Bd2,phytozome9_0,gene,57664245,57670071,.,+,.,Bradi2g60290,1
Bd2,phytozome9_0,gene,57683643,57687412,.,-,.,Bradi2g60310,1
Bd2,phytozome9_0,gene,57690015,57690930,.,-,.,Bradi2g60317,3
Bd2,phytozome9_0,gene,57692157,57696679,.,+,.,Bradi2g60324,1
Bd2,phytozome9_0,gene,57707368,57708090,.,-,.,Bradi2g60340,1
Bd2,phytozome9_0,gene,57712418,57717696,.,+,.,Bradi2g60350,1
Bd2,phytozome9_0,gene,57739816,57743239,.,+,.,Bradi2g60400,1
Bd2,phytozome9_0,gene,57747301,57750580,.,+,.,Bradi2g60410,2
Bd2,phytozome9_0,gene,57751622,57755669,.,+,.,Bradi2g60420,2
Bd2,phytozome9_0,gene,57756505,57757308,.,+,.,Bradi2g60427,2
Bd2,phytozome9_0,gene,57766636,57767979,.,-,.,Bradi2g60441,2
Bd2,phytozome9_0,gene,57787743,57793167,.,+,.,Bradi2g60450,1
Bd2,phytozome9_0,gene,57796733,57798725,.,-,.,Bradi2g60456,1
Bd2,phytozome9_0,gene,57829568,57832547,.,-,.,Bradi2g60470,1
Bd2,phytozome9_0,gene,57838000,57839340,.,+,.,Bradi2g60490,1
Bd2,phytozome9_0,gene,57852165,57855261,.,+,.,Bradi2g60510,1
Bd2,phytozome9_0,gene,57863060,57867100,.,-,.,Bradi2g60530,1
Bd2,phytozome9_0,gene,57929941,57932540,.,+,.,Bradi2g60590,2
Bd2,phytozome9_0,gene,57933439,57935443,.,+,.,Bradi2g60597,2
Bd2,phytozome9_0,gene,57938619,57939905,.,+,.,Bradi2g60607,3
Bd2,phytozome9_0,gene,57941991,57942839,.,+,.,Bradi2g60620,1
Bd2,phytozome9_0,gene,57948894,57955298,.,+,.,Bradi2g60640,2
Bd2,phytozome9_0,gene,57956850,57957748,.,-,.,Bradi2g60650,2
Bd2,phytozome9_0,gene,57963624,57964518,.,+,.,Bradi2g60660,1
Bd2,phytozome9_0,gene,57965769,57968577,.,+,.,Bradi2g60670,1
Bd2,phytozome9_0,gene,57972666,57973235,.,-,.,Bradi2g60680,2
Bd2,phytozome9_0,gene,57978168,57981081,.,+,.,Bradi2g60690,2
Bd2,phytozome9_0,gene,57981641,57984427,.,-,.,Bradi2g60700,1
Bd2,phytozome9_0,gene,57985737,57986613,.,-,.,Bradi2g60705,1
Bd2,phytozome9_0,gene,57991159,57993920,.,-,.,Bradi2g60710,3
Bd2,phytozome9_0,gene,58014066,58018072,.,-,.,Bradi2g60720,2
Bd2,phytozome9_0,gene,58022360,58024239,.,-,.,Bradi2g60740,1
Bd2,phytozome9_0,gene,58052887,58054343,.,-,.,Bradi2g60765,1
Bd2,phytozome9_0,gene,58062688,58064132,.,+,.,Bradi2g60780,1
Bd2,phytozome9_0,gene,58066080,58067162,.,-,.,Bradi2g60790,1
Bd2,phytozome9_0,gene,58067971,58070007,.,-,.,Bradi2g60800,1
Bd2,phytozome9_0,gene,58070378,58075064,.,+,.,Bradi2g60810,2
Bd2,phytozome9_0,gene,58076126,58082845,.,-,.,Bradi2g60817,2
Bd2,phytozome9_0,gene,58086819,58093286,.,+,.,Bradi2g60830,1
Bd2,phytozome9_0,gene,58110416,58112421,.,+,.,Bradi2g60840,1
Bd2,phytozome9_0,gene,58121274,58122053,.,-,.,Bradi2g60860,1
Bd2,phytozome9_0,gene,58123951,58124718,.,-,.,Bradi2g60870,1
Bd2,phytozome9_0,gene,58128053,58129343,.,+,.,Bradi2g60880,1
Bd2,phytozome9_0,gene,58129725,58131445,.,+,.,Bradi2g60886,1
Bd2,phytozome9_0,gene,58132722,58134228,.,+,.,Bradi2g60892,1
Bd2,phytozome9_0,gene,58136460,58137963,.,+,.,Bradi2g60898,2
Bd2,phytozome9_0,gene,58160958,58164184,.,-,.,Bradi2g60932,3
Bd2,phytozome9_0,gene,58170817,58172149,.,-,.,Bradi2g60940,1
Bd2,phytozome9_0,gene,58175401,58178859,.,-,.,Bradi2g60950,1
Bd2,phytozome9_0,gene,58180835,58181545,.,-,.,Bradi2g60960,1
Bd2,phytozome9_0,gene,58186062,58187643,.,+,.,Bradi2g60970,1
Bd2,phytozome9_0,gene,58195860,58198088,.,+,.,Bradi2g60990,1
Bd2,phytozome9_0,gene,58204537,58206805,.,+,.,Bradi2g61000,1
Bd2,phytozome9_0,gene,58217400,58221812,.,+,.,Bradi2g61017,1
Bd2,phytozome9_0,gene,58246013,58246441,.,-,.,Bradi2g61080,1
Bd2,phytozome9_0,gene,58249567,58250451,.,+,.,Bradi2g61090,1
Bd2,phytozome9_0,gene,58251913,58252498,.,-,.,Bradi2g61100,2
Bd2,phytozome9_0,gene,58254488,58256273,.,+,.,Bradi2g61110,3
Bd2,phytozome9_0,gene,58262072,58263194,.,-,.,Bradi2g61120,1
Bd2,phytozome9_0,gene,58275034,58276431,.,-,.,Bradi2g61130,1
Bd2,phytozome9_0,gene,58291086,58291547,.,-,.,Bradi2g61150,2
Bd2,phytozome9_0,gene,58296911,58297476,.,+,.,Bradi2g61160,1
Bd2,phytozome9_0,gene,58312671,58317158,.,+,.,Bradi2g61190,1
Bd2,phytozome9_0,gene,58323233,58323656,.,-,.,Bradi2g61200,2
Bd2,phytozome9_0,gene,58328739,58329859,.,-,.,Bradi2g61205,1
Bd2,phytozome9_0,gene,58332741,58333627,.,+,.,Bradi2g61210,1
Bd2,phytozome9_0,gene,58346227,58347980,.,-,.,Bradi2g61230,4
Bd2,phytozome9_0,gene,58355570,58362267,.,+,.,Bradi2g61240,4
Bd2,phytozome9_0,gene,58440108,58450526,.,+,.,Bradi2g61300,1
Bd2,phytozome9_0,gene,58455326,58458077,.,-,.,Bradi2g61320,1
Bd2,phytozome9_0,gene,58458730,58459570,.,-,.,Bradi2g61330,1
Bd2,phytozome9_0,gene,58462184,58465394,.,+,.,Bradi2g61340,1
Bd2,phytozome9_0,gene,58483860,58490453,.,+,.,Bradi2g61370,1
Bd2,phytozome9_0,gene,58491309,58496234,.,+,.,Bradi2g61380,1
Bd2,phytozome9_0,gene,58497687,58500676,.,+,.,Bradi2g61387,1
Bd2,phytozome9_0,gene,58522154,58525131,.,+,.,Bradi2g61430,1
Bd2,phytozome9_0,gene,58525888,58531520,.,-,.,Bradi2g61436,1
Bd2,phytozome9_0,gene,58531772,58535988,.,-,.,Bradi2g61442,1
Bd2,phytozome9_0,gene,58538129,58540869,.,+,.,Bradi2g61450,1
Bd2,phytozome9_0,gene,58596620,58599433,.,-,.,Bradi2g61527,1
Bd2,phytozome9_0,gene,58600012,58602193,.,-,.,Bradi2g61540,1
Bd2,phytozome9_0,gene,58602661,58606161,.,-,.,Bradi2g61550,1
Bd2,phytozome9_0,gene,58607077,58609568,.,-,.,Bradi2g61560,1
Bd2,phytozome9_0,gene,58612178,58615137,.,-,.,Bradi2g61570,2
Bd2,phytozome9_0,gene,58615250,58617350,.,+,.,Bradi2g61580,1
Bd2,phytozome9_0,gene,58622319,58622719,.,+,.,Bradi2g61607,2
Bd2,phytozome9_0,gene,58654167,58655177,.,+,.,Bradi2g61650,1
Bd2,phytozome9_0,gene,58660774,58664701,.,+,.,Bradi2g61670,2
Bd2,phytozome9_0,gene,58665210,58666550,.,+,.,Bradi2g61677,1
Bd2,phytozome9_0,gene,58677821,58678512,.,+,.,Bradi2g61700,1
Bd2,phytozome9_0,gene,58679299,58689449,.,+,.,Bradi2g61710,1
Bd2,phytozome9_0,gene,58693840,58699114,.,+,.,Bradi2g61717,1
Bd2,phytozome9_0,gene,58710679,58713853,.,+,.,Bradi2g61740,1
Bd2,phytozome9_0,gene,58720436,58721644,.,-,.,Bradi2g61760,1
Bd2,phytozome9_0,gene,58743834,58747536,.,+,.,Bradi2g61800,1
Bd2,phytozome9_0,gene,58758822,58760986,.,-,.,Bradi2g61835,1
Bd2,phytozome9_0,gene,58763970,58771261,.,-,.,Bradi2g61842,1
Bd2,phytozome9_0,gene,58772918,58777108,.,+,.,Bradi2g61850,2
Bd2,phytozome9_0,gene,58781913,58784507,.,-,.,Bradi2g61870,1
Bd2,phytozome9_0,gene,58795734,58797191,.,+,.,Bradi2g61900,1
Bd2,phytozome9_0,gene,58810380,58812452,.,-,.,Bradi2g61930,1
Bd2,phytozome9_0,gene,58817682,58821027,.,+,.,Bradi2g61950,1
